group_id,year,month,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,rainy_days,heavy_rain_days,frost_days,storm_days,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_1km_grouped,bike_crash_happened_1km_grouped,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,rainy_days_lag1,rainy_days_lag2,rainy_days_roll3_mean,rainy_days_roll6_mean,rainy_days_roll3_std,heavy_rain_days_lag1,heavy_rain_days_lag2,heavy_rain_days_roll3_mean,heavy_rain_days_roll6_mean,heavy_rain_days_roll3_std,frost_days_lag1,frost_days_lag2,frost_days_roll3_mean,frost_days_roll6_mean,frost_days_roll3_std,storm_days_lag1,storm_days_lag2,storm_days_roll3_mean,storm_days_roll6_mean,storm_days_roll3_std,bike_crash_count_1km_grouped_lag1,bike_crash_count_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_mean,bike_crash_count_1km_grouped_roll6_mean,bike_crash_count_1km_grouped_roll3_std,bike_crash_happened_1km_grouped_lag1,bike_crash_happened_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_sum,bike_crash_count_1km_grouped_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,group_avg_bike_crash_count_history,group_avg_total_count_in_history,group_avg_total_count_out_history,target_bike_crash_count_next_month_1km_grouped,target_bike_crash_happened_next_month_1km_grouped,predicted_probability,predicted_label,group_name,gemeente,group_lat,group_long,member_site_count,member_site_ids
77,2024,11,5760.0,5760.0,15821.0,143.0,1867.0,5627.0,44.0,3.0,0.0,0.0,2.746701388888889,0.0248263888888888,720.0,7.286111111111111,-0.95,17.85,86.59074043333334,66.6,60.69999986,4.12999999,78.83888888888889,110.0,0.0,21.0,0.0,11.511658329027778,3.0,2.9868313144271927,0.0,0,-0.5000000000000004,0.8660254037844384,21281.0,23788.0,23008.33333333333,22022.166666666668,1498.2711147630566,251.0,250.0,263.6666666666667,374.0,22.81081614790131,3.575436827956989,4.129861111111111,3.910054510155317,3.7444360439068096,0.2945042609535607,0.0421706989247311,0.0434027777777777,0.0447655316606929,0.0632616487455196,0.0034822942809976,1516.0,1451.0,1434.0,1492.1666666666667,91.68969407735996,5768.0,5548.0,5678.666666666667,5637.833333333333,115.67771320929609,12.459274193548389,15.776805555555557,15.965521206690562,16.176573700716848,3.604312056728311,67.9,111.7,89.99999999999999,106.05,21.90273955467671,11.8319831684543,13.220096011111112,12.1936424842279,11.909812107478867,0.9017637292166786,67.71774193548387,58.140277777777776,61.69460872162485,63.91584528076464,5.244348711646452,113.0,157.0,122.33333333333331,146.83333333333334,31.069813860616,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5460.0,-108.0,-5.173163082437277,-1.3000000000000114,110.63636363636364,84.78486055776892,15964.0,21532.0,0.0,0.0357142857142857,18482.25,208.07142857142856,0.0,0.0,0.025038784370365417,0,Nijlen teller 1,Nijlen,51.149935,4.6447400000000005,2,"92,93"
78,2024,11,5760.0,5760.0,35069.0,629.0,1249.0,5187.0,79.0,3.0,0.0,0.0,6.088368055555556,0.1092013888888888,720.0,8.645416666666666,1.25,18.35,82.01691594027777,73.6,70.09999995,2.4499999,82.3013888888889,138.0,0.0,0.0,0.0,16.65692412083333,3.0,0.973821665282341,2.0,1,-0.5000000000000004,0.8660254037844384,44789.0,47499.0,50017.333333333336,49034.5,6844.2792413323405,838.0,859.0,960.6666666666666,954.0,194.56190103237924,7.525033602150538,8.246354166666666,8.492120295698925,8.32843301971326,1.1105560841892803,0.1407930107526881,0.1491319444444444,0.1630058990442054,0.1620090352449223,0.0315290283100152,1161.0,1071.0,1011.0,1000.5,187.34993995195265,5236.0,5051.0,5104.0,5109.666666666667,115.05216208312,12.737970430107524,16.24298611111111,16.116232825567504,15.847879704301072,3.316702782873705,65.1,123.9,84.86666666666666,80.33333333333333,33.80478269909952,14.946938647620968,17.662250814583334,16.143865400170252,15.747041861714456,1.3859046844855747,65.75268817204301,65.58055555555555,63.60704898446833,63.82896505376345,3.568322959772801,139.0,221.0,158.33333333333334,163.33333333333334,55.5817715922525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.0,1.5275252316519483,0.0,1.0,5.0,6.0,-9720.0,-209.0,-4.092553763440858,8.5,55.753577106518286,53.44749403341289,35698.0,45627.0,0.0,1.1746031746031746,37393.03174603175,694.1269841269841,1.0,1.0,0.9173344893260325,1,Oostende 2,Oostende,51.213745,2.92754,2,"15,18"
79,2024,11,5760.0,5760.0,6538.0,1367.0,3330.0,4836.0,25.0,19.0,0.0,0.0,1.1350694444444445,0.2373263888888888,720.0,6.762708333333332,-1.75,17.3,87.32391146944444,65.8,61.499999994,3.01000002,76.975,108.0,0.0,29.0,0.0,12.581881539444446,3.0,1.3854086104420993,0.0,0,-0.5000000000000004,0.8660254037844384,11092.0,13918.0,13889.666666666666,13887.5,2783.6081501054314,2047.0,2730.0,2589.0,2605.333333333333,487.05543832298986,1.8635752688172045,2.4163194444444445,2.359595280764636,2.3590865815412188,0.4702309673461937,0.3439180107526882,0.4739583333333332,0.4400761648745519,0.442600993130227,0.0844768913191703,2843.0,2459.0,2498.6666666666665,2503.5,326.31324418928205,4666.0,4260.0,4418.666666666667,4425.333333333333,217.03763114569085,12.24744623655914,15.684791666666666,15.91045474910394,16.13656884707288,3.780894203979479,81.0,116.2,90.33333333333331,107.03333333333336,22.6886168228328,11.7631987655914,13.198555805694443,12.176883640607825,11.810610037555628,0.890111715914616,69.71102150537635,58.23611111111112,62.24357825567504,64.61886947431303,6.472786735649052,121.0,158.0,129.33333333333334,153.5,25.54081700598736,0.0,1.0,0.3333333333333333,0.5,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4554.0,-680.0,-5.484737903225808,-15.200000000000005,4.782735918068764,5.41866145578896,7905.0,13139.0,0.0,0.0967741935483871,9667.83870967742,2379.967741935484,0.0,0.0,0.0931817239729911,0,Peer teller 1,Peer,51.134315,5.478545,2,"39,40"
80,2024,11,5760.0,5760.0,212.0,12079.0,5573.0,2078.0,5.0,60.0,0.0,0.0,0.0368055555555555,2.097048611111111,720.0,6.882708333333333,-1.65,17.5,87.00183312916667,65.4,58.69999998,4.68999991,76.85833333333333,109.0,0.0,22.0,0.0,12.661193677777778,3.0,4.646541075919162,0.0,0,-0.5000000000000004,0.8660254037844384,281.0,318.0,304.0,323.3333333333333,20.074859899884828,17321.0,18249.0,17828.0,17663.166666666668,469.9393577899231,0.0472110215053762,0.0552083333333333,0.0516689068100357,0.0549451164874551,0.0040769993890348,2.910114247311828,3.168229166666667,3.0293626792114696,3.001822916666667,0.1301709605719611,5710.0,5499.0,5640.333333333333,5618.166666666667,122.40234202553272,1721.0,1595.0,1583.6666666666667,1624.3333333333333,143.33643407498715,12.231518817204302,15.781666666666666,15.975430107526885,16.220520459976104,3.844456938854584,78.1,108.4,83.7,99.23333333333332,22.43055951152362,11.483383177392474,12.800541482361112,11.849223023089904,11.535734413725136,0.83115305768627,69.31720430107526,57.63611111111111,62.04402628434887,64.37606780167263,6.345808293658382,105.0,154.0,119.33333333333331,144.66666666666666,30.17173069834303,0.0,1.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,1.0000000000000002,1.0,0.0,3.0,3.0,-69.0,-5242.0,-5.3488104838709685,-12.699999999999989,0.0175511217816044,0.0162230818082096,12291.0,17602.0,0.1136234518804681,0.7096774193548387,247.03225806451613,13508.709677419354,0.0,0.0,0.0557836530389054,0,Pelt teller 1,Pelt,51.231135,5.443759999999999,2,"45,46"
81,2024,11,5760.0,5760.0,3945.0,1893.0,3984.0,4799.0,18.0,17.0,0.0,0.0,0.6848958333333334,0.3286458333333333,720.0,7.350972222222222,-3.5,17.5,86.56453128194445,73.2,69.500000044,2.5900001,77.14722222222223,117.0,0.0,22.0,0.0,11.940691493916663,3.0,3.6154702369594096,0.0,0,-0.5000000000000004,0.8660254037844384,5674.0,6318.0,6327.333333333333,6426.166666666667,658.0496435173649,2709.0,2862.0,2732.333333333333,2668.333333333333,119.71772355556442,0.953293010752688,1.096875,1.0748543906810033,1.0918449447431302,0.1121838699153143,0.455141129032258,0.496875,0.4644041218637993,0.4536925029868578,0.0289721150716322,3702.0,3417.0,3432.0,3391.833333333333,262.8212320190287,4668.0,4490.0,4571.0,4579.666666666667,90.07219326740103,12.62271505376344,15.554027777777778,15.926028972520909,16.01493988948626,3.504155313215514,77.5,97.0,85.33333333333333,91.88333333333334,10.29967637032036,12.393062494798388,13.96134704875,12.762741207258069,12.224287705881125,1.0631177025499217,68.3508064516129,60.516666666666666,62.73046594982079,65.20088859020309,4.903756605728933,125.0,152.0,130.33333333333334,148.33333333333334,19.55334583474997,0.0,1.0,0.6666666666666666,0.5,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1729.0,-816.0,-5.271742831541218,-4.299999999999997,2.0839936608557843,2.094499815430048,5838.0,8383.0,0.0,0.0357142857142857,5484.785714285715,2710.5714285714284,0.0,0.0,0.02166125893857634,0,Pepingen teller 1,Pepingen,50.75836,4.165285,2,"78,79"
82,2024,11,2880.0,2880.0,615.0,443.0,2417.0,2530.0,4.0,6.0,0.0,0.0,0.2221354166666666,0.1538194444444444,720.0,7.175347222222222,-1.5,17.1,87.14487473472222,62.0,59.20000001,1.96,77.43611111111112,123.0,0.0,20.0,0.0,12.54668836261111,3.0,6.078394135740471,0.0,0,-0.5000000000000004,0.8660254037844384,1172.0,1154.0,1203.0,1188.1666666666667,69.86415389883369,528.0,397.0,469.3333333333333,462.0,66.56074919450151,0.3938172043010752,0.4097351593712003,0.411555985023375,0.405176887374292,0.0187157413571284,0.1774193548387097,0.137895102466134,0.1592042814672059,0.1568740194671752,0.0199429623837071,2206.0,2134.0,2152.333333333333,2167.0,47.2475748936748,2556.0,2574.0,2577.6666666666665,2586.1666666666665,23.713568549108437,12.441532258064516,15.350625,15.73867159498208,15.820087365591398,3.507299767598826,73.5,111.5,81.83333333333333,90.35,26.501572280401263,13.331839485349462,14.910415405694446,13.663882748493132,13.052634782880824,1.1181205762153723,69.39516129032258,60.56944444444444,62.97386499402628,65.49024790919952,5.619144733347693,132.0,172.0,136.33333333333334,157.66666666666666,33.70954365359063,0.0,2.0,0.6666666666666666,0.3333333333333333,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-557.0,-85.0,-5.266185035842294,-11.5,1.3882618510158014,2.2196969696969697,1058.0,1700.0,0.0,0.1481481481481481,1083.0,436.5925925925926,0.0,0.0,0.025454585965901364,0,St. pieters leeuw teller 1,Sint-Pieters-Leeuw,50.75533,4.24951,1,106
83,2024,11,8640.0,8640.0,19586.0,24141.0,3309.0,2846.0,36.0,40.0,0.0,0.0,2.2668981481481483,2.7940972222222222,720.0,7.079375,-2.25,17.25,86.3145238486111,57.9,49.30000009,6.019999810000001,76.27500000000002,116.0,0.0,28.0,0.0,13.076448464333334,3.0,3.233756300597591,0.0,0,-0.5000000000000004,0.8660254037844384,25160.0,24890.0,25489.33333333333,24630.166666666668,815.500664213914,32088.0,31860.0,32352.0,31146.166666666668,664.5660238080453,2.818100358422939,2.880787037037037,2.88596425726802,2.789633114297093,0.0705950332943549,3.5940860215053765,3.6875,3.663306451612904,3.528123133213859,0.060844949688932,3021.0,2935.0,2921.6666666666665,2947.5,106.62707598604192,2532.0,2438.0,2386.6666666666665,2444.333333333333,176.68427585196645,12.576008064516127,15.553611111111111,15.926853345280763,16.057912559737154,3.552203659693507,92.20000000000002,79.0,80.03333333333336,92.08333333333336,11.68431997735999,12.560695626787634,13.986240354305556,12.809867089441454,12.315210738196685,1.0736954079509995,72.20161290322581,58.91944444444446,62.91221624850658,64.84957437275986,8.071225176409678,116.0,163.0,128.0,154.33333333333334,30.805843601498687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.5773502691896266,0.0,1.0,1.0,4.0,-5574.0,-7947.0,-5.496633064516128,-34.30000000000002,0.8113168468580423,0.7840937422089255,43727.0,57248.0,0.0,0.7142857142857143,17421.698412698413,22037.571428571428,1.0,1.0,0.7410514433472182,1,Tienen 2,Tienen,50.81330918367914,4.935166168467146,3,"22,23,24"
84,2024,11,2558.0,2558.0,1248.0,1232.0,1924.0,1895.0,13.0,13.0,0.0,0.0,0.4878811571540266,0.4816262705238467,720.0,6.932847222222222,-2.0,16.9,86.262320025,73.9,59.800000278,9.86999992,75.94444444444444,124.0,0.0,28.0,0.0,12.43064259948611,3.0,5.39815817018334,0.0,0,-0.5000000000000004,0.8660254037844384,2030.0,2102.0,2288.6666666666665,2328.0,387.34652874826816,2048.0,2108.0,2331.333333333333,2380.5,439.8105652816143,0.6821236559139785,0.7298611111111111,0.7768891875746714,0.7906081989247312,0.1250951103594594,0.6881720430107527,0.7319444444444444,0.7912485065710871,0.8083221326164874,0.1423185937381421,2037.0,1892.0,1894.3333333333333,1902.6666666666667,141.51442800412008,1979.0,1841.0,1837.0,1851.3333333333333,144.041660640246,12.51236559139785,15.57611111111111,15.969433990442056,16.137515681003585,3.669573394801,100.9,100.1,96.06666666666666,102.75,7.689169872836246,11.32135821686828,12.696153536944443,11.632508051853344,11.244467929678166,0.947207907799174,70.78091397849462,59.92361111111112,62.99738649940264,64.9815188172043,6.790182615815499,123.0,172.0,134.0,160.16666666666666,33.86738844375216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-782.0,-816.0,-5.579518369175629,-27.0,1.0129870129870129,0.9912109375,2480.0,4078.0,0.0,0.0,1859.645161290323,1840.774193548387,0.0,0.0,0.015114749809218968,0,Tongeren,Tongeren,50.79286,5.52825,1,29
85,2024,11,5760.0,5760.0,366.0,9007.0,5430.0,2715.0,5.0,46.0,0.0,0.0,0.0635416666666666,1.563715277777778,720.0,7.911666666666666,-0.1,18.0,85.10613992916666,64.3,62.20000018799999,1.4700000200000003,81.6625,120.0,0.0,2.0,0.0,13.365224197458332,3.0,1.259596435230228,0.0,0,-0.5000000000000004,0.8660254037844384,444.0,496.0,505.3333333333333,498.8333333333333,66.49310741222267,12054.0,12897.0,12463.333333333334,12159.666666666666,422.0264604658465,0.0745967741935483,0.0861111111111111,0.0858273596176821,0.0847296893667861,0.0110914322110631,2.025201612903226,2.2390625,2.118049955197133,2.067536589008363,0.10967696423898,5553.0,5314.0,5438.0,5444.5,119.75391434103558,2395.0,2156.0,2178.333333333333,2198.333333333333,206.4081716728614,12.430645161290322,15.77326388888889,15.855424880525687,15.77463373655914,3.466590522646502,65.6,107.0,73.96666666666665,80.0,29.7459801205698,13.163311116666668,15.108461084583334,13.938450302612006,13.54434428838411,1.0309436368844749,66.6975806451613,64.10138888888889,63.60189665471923,64.97051971326165,3.3732805951096774,131.0,163.0,125.0,144.83333333333334,41.32795663954362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,-78.0,-3047.0,-4.518978494623656,-1.2999999999999972,0.0406350616187409,0.0368342458934793,9373.0,12498.0,0.0,0.3793103448275862,407.4827586206897,10267.137931034482,0.0,0.0,0.10614975535221881,0,Torhout teller 1,Torhout,51.07154,3.082525,2,"55,56"
86,2024,11,2880.0,2880.0,5534.0,5857.0,1279.0,1288.0,30.0,29.0,0.0,0.0,1.9215277777777773,2.033680555555556,720.0,7.415833333333333,-1.2,17.55,86.25566173611111,60.3,55.599999835,3.29000002,79.35555555555555,120.0,0.0,11.0,0.0,12.010337938527778,3.0,5.659776121401711,0.0,0,-0.5000000000000004,0.8660254037844384,9042.0,10337.0,10158.333333333334,12272.333333333334,1038.5905513402993,8449.0,9668.0,9417.666666666666,11599.833333333334,870.9146533003794,3.038306451612903,3.589236111111111,3.452012395459976,4.169890606332138,0.3649831356512944,2.839045698924731,3.3569444444444443,3.2006347072879326,3.9408956839904414,0.3141010379528919,1021.0,915.0,938.3333333333334,839.0,73.81959992666782,1080.0,1017.0,1031.6666666666667,945.5,42.92241061885341,12.578427419354838,15.660277777777775,15.95797341696535,16.073941532258065,3.5378001568035216,71.2,96.9,77.43333333333334,85.71666666666668,17.218110620313002,12.620282585389784,14.0156623875,12.920536057092294,12.464621416299282,0.9801215966215387,67.66935483870968,59.54583333333332,62.074865591397845,64.85926672640382,4.852388105538565,111.0,156.0,123.66666666666669,144.0,28.219378684395835,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,3.0,3.0,-3508.0,-2592.0,-5.162594086021506,-10.900000000000006,0.9448523134710602,1.0701858208071962,11391.0,17491.0,0.0571722600194385,0.5666666666666667,10238.4,10873.633333333331,0.0,0.0,0.08695855741884938,0,Vilvoorde,Vilvoorde,50.91372,4.41497,1,47
87,2024,11,2880.0,2880.0,2433.0,55.0,1774.0,2830.0,19.0,4.0,0.0,0.0,0.8447916666666667,0.0190972222222222,720.0,7.415833333333333,-1.2,17.55,86.25566173611111,60.3,55.599999835,3.29000002,79.35555555555555,120.0,0.0,11.0,0.0,12.010337938527778,3.0,3.5977514442911835,0.0,0,-0.5000000000000004,0.8660254037844384,3452.0,3544.0,3590.0,3164.5,165.85535867133652,109.0,85.0,90.33333333333331,228.5,16.6533279957289,1.1599462365591398,1.2305555555555556,1.2195489844683394,1.0581674416351836,0.0549327796818051,0.0366263440860215,0.0295138888888888,0.0306712962962962,0.0697479233265523,0.0054689825069517,1623.0,1509.0,1606.3333333333333,1784.1666666666667,90.16281569102388,2876.0,2809.0,2864.0,2886.6666666666665,50.08991914548822,12.578427419354838,15.660277777777775,15.95797341696535,16.073941532258065,3.5378001568035216,71.2,96.9,77.43333333333334,85.71666666666668,17.218110620313002,12.620282585389784,14.0156623875,12.920536057092294,12.464621416299282,0.9801215966215387,67.66935483870968,59.54583333333332,62.074865591397845,64.85926672640382,4.852388105538565,111.0,156.0,123.66666666666669,144.0,28.219378684395835,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,-1019.0,-54.0,-5.162594086021506,-10.900000000000006,44.23636363636364,31.6697247706422,2488.0,3561.0,0.0,0.1428571428571428,4879.214285714285,283.3928571428572,0.0,0.0,0.029029504699201344,0,Wemmel teller 1,Wemmel,50.914285,4.295695,2,"80,81"
88,2024,11,5760.0,5760.0,102.0,26876.0,5668.0,1602.0,3.0,127.0,0.0,0.0,0.0177083333333332,4.665972222222222,720.0,7.732083333333334,-0.3,17.8,85.69688417500001,58.4,57.300000018,0.76999998,78.5875,108.0,0.0,3.0,0.0,12.30527953759722,3.0,3.824917968645043,2.0,1,-0.5000000000000004,0.8660254037844384,210.0,217.0,211.66666666666663,220.16666666666663,4.725815626252595,33003.0,36136.0,33029.333333333336,32401.166666666668,3093.584059522756,0.035282258064516,0.037673611111111,0.0359673685782556,0.0374141278375148,0.0014871702319212,5.544858870967742,6.273611111111111,5.616741338112306,5.510383997909199,0.6240413190538334,5774.0,5570.0,5701.666666666667,5694.0,114.21179156870362,1514.0,1339.0,1356.0,1354.5,150.22316732115593,12.5059811827957,15.639861111111111,15.874958183990444,15.90506645758662,3.492465218128065,77.3,98.6,82.86666666666667,80.13333333333334,13.818224680954287,12.206049006048389,14.183676920388889,12.923414997432497,12.451417428055407,1.0948995553396526,68.29032258064517,63.12083333333333,64.31402329749103,65.55278524492235,3.534144575513452,136.0,169.0,136.33333333333334,147.5,32.50128202599606,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.0,0.0,1.0,2.0,-108.0,-6127.0,-4.773897849462367,-18.9,0.0037952076201815,0.0063630579038269,26978.0,33213.0,0.0,0.2068965517241379,202.5862068965517,29841.206896551725,0.0,0.0,0.08412123551606641,0,Wervik teller 2,Wervik,50.805675,3.09182,2,"61,62"
89,2024,11,5760.0,5760.0,20484.0,5661.0,1941.0,3505.0,71.0,22.0,0.0,0.0,3.55625,0.9828125,720.0,7.117638888888889,-1.45,17.7,86.86756231944445,62.0,57.69999988400001,3.0100000600000008,78.8375,103.0,0.0,24.0,0.0,11.573290684583334,3.0,4.9001804101513,0.0,0,-0.5000000000000004,0.8660254037844384,28050.0,28253.0,28415.0,27883.33333333333,467.5457196894985,7562.0,7858.0,8204.0,7931.166666666667,868.3386436177996,4.712701612903226,4.905034722222222,4.826767846475508,4.737523334826762,0.101040594567822,1.270497311827957,1.3642361111111112,1.393029420549582,1.3473192951015531,0.1391807359470342,1673.0,1569.0,1559.0,1559.1666666666667,119.31470990620042,3213.0,3067.0,3065.333333333333,3131.333333333333,148.5070144246842,12.44502688172043,15.764166666666668,15.99067652329749,16.227497386499405,3.6641592061403614,82.2,103.1,98.5,111.83333333333331,14.555754875649724,11.36076072013441,12.689238890138888,11.687174144660991,11.437961057269264,0.8852073726941495,68.56720430107526,58.52638888888889,61.93979988052568,64.17131123058542,5.740366613398581,117.0,155.0,127.0,152.0,24.57641145488905,0.0,0.0,0.6666666666666666,0.6666666666666666,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,3.0,3.0,-7566.0,-1901.0,-5.327387992831541,-20.200000000000003,3.618441971383148,3.709336154456493,26145.0,35612.0,0.0280804223295518,0.2692307692307692,23981.73076923077,6736.923076923077,0.0,0.0,0.04728745934866724,0,Geel totem,Westerlo,51.1348979,4.9397605,2,"112,127"
90,2024,11,5760.0,5760.0,8962.0,17872.0,3686.0,2375.0,139.0,166.0,0.0,0.0,1.555902777777778,3.102777777777778,720.0,7.237777777777778,-1.2,17.7,86.6022951861111,70.3,63.20000018,4.96999986,78.17083333333333,110.0,0.0,19.0,0.0,11.86732473,3.0,5.325628592687687,1.0,1,-0.5000000000000004,0.8660254037844384,11747.0,12431.0,11433.0,11075.833333333334,1186.5799593790568,25835.0,28457.0,28265.0,28328.5,2339.915383085464,1.973622311827957,2.1581597222222224,1.9440729540023896,1.8833893369175627,0.2302877230652202,4.340557795698925,4.940451388888889,4.801947057945042,4.814658004778972,0.4100720545637618,3550.0,3232.0,3308.6666666666665,3304.6666666666665,213.58214656972916,2061.0,1828.0,1819.6666666666667,1806.6666666666667,245.60605312844615,12.529032258064516,15.760555555555555,16.00811081242533,16.225493578255676,3.609229194414243,74.7,106.1,96.96666666666664,109.6,19.386937182890243,11.784336868588708,13.001385819166666,12.045393517603046,11.742094510266575,0.8558643046148158,68.84274193548387,58.540277777777774,62.07077359617682,64.30185185185185,5.86647679685663,111.0,161.0,125.66666666666669,151.66666666666666,30.74627348693375,0.0,0.0,0.6666666666666666,0.5,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.6666666666666666,1.1547005383792517,1.0,0.0,2.0,4.0,-2785.0,-7963.0,-5.291254480286739,-4.400000000000006,0.5014547896150403,0.4546932455970582,26834.0,37582.0,0.0532169655686232,0.25,9427.392857142857,23738.821428571428,0.0,0.0,0.08335936882066354,0,Westerlo teller 1,Westerlo,51.081955,4.913295,2,"88,89"
